Cetáceo,Duración,mean,std,A max,A min,número,etiqueta
Ross Seal,5.650657596371882,-0.023506440222263336,0.037775635719299316,0.17530587315559387,-0.2960531413555145,50,21
Rough-Toothed Dolphin,1.8906575963718821,0.0012022298760712147,0.10200827568769455,0.4494248926639557,-0.30461645126342773,1,22
Rough-Toothed Dolphin,1.8906575963718821,0.0011664069024845958,0.06901734322309494,0.3717974126338959,-0.2527121603488922,2,22
Rough-Toothed Dolphin,1.8906575963718821,0.0009252324816770852,0.0730724185705185,0.3024436831474304,-0.2643362879753113,3,22
Rough-Toothed Dolphin,1.8906575963718821,0.0006562201888300478,0.06902974098920822,0.279849112033844,-0.23318839073181152,4,22
Rough-Toothed Dolphin,1.8906575963718821,0.0010019364999607205,0.06329423189163208,0.24802187085151672,-0.22205227613449097,5,22
Rough-Toothed Dolphin,1.8906575963718821,0.0005462366389110684,0.057423628866672516,0.31220003962516785,-0.22168074548244476,6,22
Rough-Toothed Dolphin,1.2187755102040816,0.000887245056219399,0.020845994353294373,0.1250053197145462,-0.20000231266021729,7,22
Rough-Toothed Dolphin,1.0383219954648526,0.000890406547114253,0.027138134464621544,0.10049961507320404,-0.10014624148607254,8,22
Rough-Toothed Dolphin,1.678140589569161,0.0008990941569209099,0.019779188558459282,0.10912298411130905,-0.07280087471008301,9,22
Rough-Toothed Dolphin,1.1468934240362811,0.0008928872994147241,0.024636870250105858,0.1031014546751976,-0.12372589111328125,10,22
Rough-Toothed Dolphin,1.0804988662131518,0.0008764851954765618,0.020622842013835907,0.07768698036670685,-0.07566487044095993,11,22
Rough-Toothed Dolphin,1.4406349206349207,0.0007174653001129627,0.01955002173781395,0.07043632864952087,-0.09270264953374863,12,22
Rough-Toothed Dolphin,1.4406349206349207,0.0007979713845998049,0.02119317278265953,0.08742398768663406,-0.10099945962429047,13,22
Rough-Toothed Dolphin,1.7281179138321996,0.0008801845833659172,0.022720253095030785,0.10159569978713989,-0.09348827600479126,14,22
Rough-Toothed Dolphin,0.9914285714285714,0.0008073729695752263,0.021639496088027954,0.07871417701244354,-0.07161151617765427,15,22
Rough-Toothed Dolphin,1.321904761904762,0.0010622631525620818,0.02310493402183056,0.11245416849851608,-0.12935714423656464,16,22
Rough-Toothed Dolphin,1.112517006802721,0.0007824504282325506,0.022039851173758507,0.09520773589611053,-0.10341779887676239,17,22
Rough-Toothed Dolphin,1.2812698412698413,0.0008869700250215828,0.018938163295388222,0.06221909075975418,-0.08291178196668625,18,22
Rough-Toothed Dolphin,0.95859410430839,0.0007225751760415733,0.020021498203277588,0.08804717659950256,-0.0720181092619896,19,22
Rough-Toothed Dolphin,1.278140589569161,0.0008514770306646824,0.022122031077742577,0.12710697948932648,-0.17117327451705933,20,22
Rough-Toothed Dolphin,1.278140589569161,0.0008198288269340992,0.0219893641769886,0.09613555669784546,-0.14836028218269348,21,22
Rough-Toothed Dolphin,1.3624943310657596,0.0008111537317745388,0.019133945927023888,0.11072097718715668,-0.12077280879020691,22,22
Rough-Toothed Dolphin,1.5718820861678005,0.0008575051906518638,0.0511513389647007,0.22224746644496918,-0.22754672169685364,23,22
Rough-Toothed Dolphin,0.8093877551020409,0.0008128543267957866,0.024188317358493805,0.13803155720233917,-0.16561663150787354,24,22
Rough-Toothed Dolphin,1.3843990929705214,0.0008537854300811887,0.02912636287510395,0.1405755579471588,-0.18350861966609955,25,22
Rough-Toothed Dolphin,1.4406349206349207,0.0010335806291550398,0.03159886226058006,0.14550305902957916,-0.14845745265483856,26,22
Rough-Toothed Dolphin,1.4406349206349207,0.0011022204998880625,0.028261059895157814,0.1305546760559082,-0.11884056776762009,27,22
Rough-Toothed Dolphin,1.3500226757369616,0.0009223815868608654,0.02147657424211502,0.11155229061841965,-0.13340717554092407,28,22
Rough-Toothed Dolphin,1.156281179138322,0.0008452071924693882,0.025456374511122704,0.11644598096609116,-0.15011541545391083,29,22
Rough-Toothed Dolphin,0.4560090702947846,0.0006606788374483585,0.027716632932424545,0.1112963929772377,-0.12539681792259216,30,22
Rough-Toothed Dolphin,1.3531519274376418,0.0009265679400414228,0.026892397552728653,0.17478536069393158,-0.13164229691028595,31,22
Rough-Toothed Dolphin,0.9031292517006803,0.0009111788822337985,0.010011684149503708,0.08256476372480392,-0.06751400232315063,32,22
Rough-Toothed Dolphin,1.0640816326530613,0.0009269219008274376,0.016153359785676003,0.08983854949474335,-0.08048250526189804,33,22
Rough-Toothed Dolphin,0.7125170068027211,0.0009526826324872673,0.016304733231663704,0.06246255338191986,-0.06407710909843445,34,22
Rough-Toothed Dolphin,1.6,0.0009438103879801929,0.014834324829280376,0.08264027535915375,-0.10240120440721512,35,22
Rough-Toothed Dolphin,1.3968707482993197,0.0008572032093070447,0.008322490379214287,0.06489479541778564,-0.05504162237048149,36,22
Rough-Toothed Dolphin,0.8937414965986394,0.0009829542832449079,0.01228264905512333,0.05939479172229767,-0.049703456461429596,37,22
Rough-Toothed Dolphin,0.9375056689342404,0.0008733724826015532,0.012365313246846199,0.058514662086963654,-0.0549941249191761,38,22
Rough-Toothed Dolphin,1.5531519274376417,0.0011381554650142789,0.013176876120269299,0.09506101906299591,-0.06491533666849136,39,22
Rough-Toothed Dolphin,1.621904761904762,0.0011823693057522178,0.011863559484481812,0.05451744794845581,-0.046961210668087006,40,22
Rough-Toothed Dolphin,1.0008163265306123,0.0009001437574625015,0.017440984025597572,0.07619475573301315,-0.0747632086277008,41,22
Rough-Toothed Dolphin,1.6,0.0011884578270837665,0.023375997319817543,0.10284720361232758,-0.11391708254814148,42,22
Rough-Toothed Dolphin,1.2937414965986394,0.000999110983684659,0.023351183161139488,0.11595290899276733,-0.1465892493724823,43,22
Rough-Toothed Dolphin,1.0875283446712019,0.0009010409703478217,0.022587008774280548,0.0854022204875946,-0.08795347809791565,44,22
Rough-Toothed Dolphin,1.46562358276644,0.0011697158915922046,0.022435246035456657,0.0931939110159874,-0.0940474271774292,45,22
Rough-Toothed Dolphin,1.0937414965986394,0.0011505224974825978,0.020082907751202583,0.08024021238088608,-0.07733505219221115,46,22
Rough-Toothed Dolphin,1.0937414965986394,0.0010302773443982005,0.02062375470995903,0.0782240554690361,-0.07542512565851212,47,22
Rough-Toothed Dolphin,1.0937414965986394,0.0008961095008999109,0.022813310846686363,0.09200822561979294,-0.09030922502279282,48,22
Rough-Toothed Dolphin,0.8203174603174603,0.0008910222095437348,0.024421770125627518,0.10059312731027603,-0.11027323454618454,49,22
Rough-Toothed Dolphin,1.1468934240362811,0.001150276162661612,0.008235207758843899,0.03740732744336128,-0.033329568803310394,50,22
Short-Finned (Pacific) Pilot Whale,3.4551020408163264,-0.0025392514653503895,0.07021662592887878,0.6570964455604553,-0.5961929559707642,1,23
Short-Finned (Pacific) Pilot Whale,6.099138321995465,-0.002406342886388302,0.09649989008903503,0.7411171197891235,-0.5547757744789124,2,23
Short-Finned (Pacific) Pilot Whale,2.01297052154195,-0.0023975889198482037,0.0812702551484108,0.5997388362884521,-0.4257621467113495,3,23
Short-Finned (Pacific) Pilot Whale,4.446666666666666,-0.0024035756941884756,0.08191565424203873,0.4957907795906067,-0.4613637328147888,4,23
Short-Finned (Pacific) Pilot Whale,6.209297052154195,-0.0023668392095714808,0.030884964391589165,0.20923905074596405,-0.23152559995651245,5,23
Short-Finned (Pacific) Pilot Whale,0.9357369614512472,-0.0025417932774871588,0.12126210331916809,0.6943812966346741,-0.638262927532196,6,23
Short-Finned (Pacific) Pilot Whale,1.65718820861678,-0.002398817101493478,0.09516728669404984,0.6491126418113708,-0.48694878816604614,7,23
Short-Finned (Pacific) Pilot Whale,1.4212244897959183,-0.002404451137408614,0.12892283499240875,0.7245290875434875,-0.5423352718353271,8,23
Short-Finned (Pacific) Pilot Whale,1.1995918367346938,-0.002408380154520273,0.12024994194507599,0.6215692162513733,-0.5534718632698059,9,23
Short-Finned (Pacific) Pilot Whale,1.0616780045351475,-0.002416143426671624,0.12962444126605988,0.5182056427001953,-0.4701816439628601,10,23
Short-Finned (Pacific) Pilot Whale,0.9106122448979592,-0.002393618691712618,0.09299837797880173,0.39261746406555176,-0.4636290669441223,11,23
Short-Finned (Pacific) Pilot Whale,0.6981859410430838,-0.00236566923558712,0.043426238000392914,0.21761538088321686,-0.19523771107196808,12,23
Short-Finned (Pacific) Pilot Whale,1.8537868480725623,-0.0023690846282988787,0.03404149413108826,0.19321665167808533,-0.24239575862884521,13,23
Short-Finned (Pacific) Pilot Whale,1.8537868480725623,-0.002363894134759903,0.028929101303219795,0.18451139330863953,-0.2182871550321579,14,23
Short-Finned (Pacific) Pilot Whale,1.4834920634920634,-0.0023618564009666443,0.055681902915239334,0.5060121417045593,-0.4559949040412903,15,23
Short-Finned (Pacific) Pilot Whale,1.6490702947845806,-0.0023633092641830444,0.030763687565922737,0.5074881911277771,-0.399418443441391,16,23
Short-Finned (Pacific) Pilot Whale,1.041904761904762,-0.0023657504934817553,0.09043296426534653,0.7649405598640442,-0.6112748980522156,17,23
Short-Finned (Pacific) Pilot Whale,55.24852607709751,-0.0001113733887905255,0.03541426733136177,0.3315165340900421,-0.3370175361633301,18,23
Short-Finned (Pacific) Pilot Whale,187.345306122449,-0.00012591370614245534,0.0427798330783844,0.3905341625213623,-0.4005917012691498,19,23
Short-Finned (Pacific) Pilot Whale,79.32349206349207,-9.008795314002782e-05,0.027838462963700294,0.26610031723976135,-0.273783802986145,20,23
Short-Finned (Pacific) Pilot Whale,35.29501133786848,-8.88383510755375e-05,0.022893477231264114,0.2764957845211029,-0.3719556927680969,21,23
Short-Finned (Pacific) Pilot Whale,2.2345124716553286,-0.00211843173019588,0.03383852541446686,0.38541489839553833,-0.21966060996055603,22,23
Short-Finned (Pacific) Pilot Whale,3.5002267573696146,-0.002013439778238535,0.03223259001970291,0.27443447709083557,-0.26255765557289124,23,23
Short-Finned (Pacific) Pilot Whale,4.2438095238095235,-0.0032359480392187834,0.04122127965092659,0.4487650692462921,-0.3315390646457672,24,23
Short-Finned (Pacific) Pilot Whale,4.57437641723356,-0.0020889570005238056,0.036598462611436844,0.16547554731369019,-0.19920594990253448,25,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008726431988179684,0.04027405008673668,0.27637404203414917,-0.26562970876693726,26,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0005761532229371369,0.05517299845814705,0.4267458915710449,-0.4579446613788605,27,23
Short-Finned (Pacific) Pilot Whale,1.1250340136054422,0.0007680295384489,0.04534411057829857,0.18481265008449554,-0.1795417219400406,28,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0007498919148929417,0.033183224499225616,0.16652891039848328,-0.17097404599189758,29,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0007920227362774312,0.024146366864442825,0.19955390691757202,-0.23391985893249512,30,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008827290730550885,0.03622736781835556,0.18626034259796143,-0.22131839394569397,31,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008385840919800103,0.03367079794406891,0.14852789044380188,-0.22136351466178894,32,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008547268225811422,0.022524559870362282,0.23366215825080872,-0.22874516248703003,33,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0009124299394898117,0.03198749199509621,0.15107324719429016,-0.15118436515331268,34,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008584581082686782,0.0462472140789032,0.2137535810470581,-0.23543047904968262,35,23
Short-Finned (Pacific) Pilot Whale,0.9375056689342404,0.001112823374569416,0.023775983601808548,0.12241947650909424,-0.1169712021946907,36,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0008547934121452272,0.05472481995820999,0.33273977041244507,-0.3399296700954437,37,23
Short-Finned (Pacific) Pilot Whale,1.4203174603174604,0.0005670873797498643,0.03233376145362854,0.1728319376707077,-0.1915132701396942,38,23
Short-Finned (Pacific) Pilot Whale,0.38616780045351473,0.0008800327777862549,0.07370254397392273,0.1755557656288147,-0.16831474006175995,39,23
Short-Finned (Pacific) Pilot Whale,43.96235827664399,-0.005578969605267048,0.05358779802918434,0.8122888207435608,-0.9636822938919067,40,23
Short-Finned (Pacific) Pilot Whale,1260.0,-1.5581825209665112e-05,0.05193937197327614,0.97458416223526,-0.9713772535324097,41,23
Short-Finned (Pacific) Pilot Whale,1.3912925170068027,-0.00032982099219225347,0.007142077200114727,0.06291912496089935,-0.08055134862661362,42,23
Short-Finned (Pacific) Pilot Whale,1.3107936507936508,-0.00032897735945880413,0.008747236803174019,0.04958990216255188,-0.06751416623592377,43,23
Short-Finned (Pacific) Pilot Whale,1.4570068027210885,-0.0003268322616349906,0.007569402456283569,0.12550732493400574,-0.10199695825576782,44,23
Short-Finned (Pacific) Pilot Whale,1.786031746031746,-0.00033053162042051554,0.007809571921825409,0.06775379925966263,-0.09902383387088776,45,23
Short-Finned (Pacific) Pilot Whale,2.091519274376417,-0.0003281126555521041,0.008558902889490128,0.27721771597862244,-0.24470023810863495,46,23
Short-Finned (Pacific) Pilot Whale,2.6320181405895693,-0.0003250598383601755,0.007474478334188461,0.06937676668167114,-0.09229899942874908,47,23
Short-Finned (Pacific) Pilot Whale,1.2043990929705215,-0.00032662751618772745,0.008993432857096195,0.10212822258472443,-0.0998699963092804,48,23
Short-Finned (Pacific) Pilot Whale,1.4629024943310658,-0.00032909956644289196,0.006812987849116325,0.03922789916396141,-0.03877045959234238,49,23
Short-Finned (Pacific) Pilot Whale,1.9740136054421769,-0.0003271875320933759,0.008453813381493092,0.09241525828838348,-0.07043351978063583,50,23
Short-Finned (Pacific) Pilot Whale,4.422040816326531,-0.00032885733526200056,0.007596723269671202,0.14171919226646423,-0.0969773605465889,51,23
Short-Finned (Pacific) Pilot Whale,1.9825396825396826,-0.0003287728177383542,0.009188041090965271,0.1716502457857132,-0.10097271203994751,52,23
Short-Finned (Pacific) Pilot Whale,0.6984126984126984,-0.00032733322586864233,0.011937908828258514,0.0725785419344902,-0.06629569828510284,53,23
Short-Finned (Pacific) Pilot Whale,0.8360544217687075,-0.00032763800118118525,0.010605870746076107,0.045303232967853546,-0.05607963353395462,54,23
Short-Finned (Pacific) Pilot Whale,0.5432199546485261,-0.00032993892091326416,0.009334489703178406,0.04263737052679062,-0.047739122062921524,55,23
Short-Finned (Pacific) Pilot Whale,0.7672108843537415,-0.00032678755815140903,0.01163718942552805,0.059887588024139404,-0.05837591737508774,56,23
Short-Finned (Pacific) Pilot Whale,0.8428117913832199,-0.0003271387831773609,0.014896363951265812,0.08395145833492279,-0.07591366022825241,57,23
Short-Finned (Pacific) Pilot Whale,0.6748299319727891,-0.00033370073651894927,0.011744481511414051,0.05186215788125992,-0.0581883005797863,58,23
Short-Finned (Pacific) Pilot Whale,1.1655328798185942,-0.0003294572525192052,0.008334293030202389,0.15600641071796417,-0.06723691523075104,59,23
Short-Finned (Pacific) Pilot Whale,1.1839002267573697,-0.0003291017492301762,0.013777145184576511,0.07039303332567215,-0.06910312920808792,60,23
Short-Finned (Pacific) Pilot Whale,0.7727437641723356,-0.00033032329520210624,0.007828906178474426,0.05026044324040413,-0.04321274906396866,61,23
Short-Finned (Pacific) Pilot Whale,1.1505215419501134,-0.00033987651113420725,0.00933786015957594,0.0976933017373085,-0.09448083490133286,62,23
Short-Finned (Pacific) Pilot Whale,0.6768253968253968,-0.000342878804076463,0.007638650480657816,0.043698716908693314,-0.033620480448007584,63,23
Short-Finned (Pacific) Pilot Whale,0.8726530612244898,-0.0003420865396037698,0.008370112627744675,0.050604116171598434,-0.044931747019290924,64,23
Short-Finned (Pacific) Pilot Whale,0.8531519274376417,-0.0003459953877609223,0.009047633036971092,0.04288830608129501,-0.049671076238155365,65,23
Short-Finned (Pacific) Pilot Whale,1.3146938775510204,-0.0024544401094317436,0.015265035443007946,0.08959449827671051,-0.13726669549942017,66,23
Short-Finned (Pacific) Pilot Whale,0.8386394557823129,-0.0024498684797436,0.01278596930205822,0.08009708672761917,-0.10868126153945923,67,23
Southern Right Whale,1.4180045351473922,0.0009321703691966832,0.1220918744802475,0.4478625953197479,-0.3920708894729614,1,24
Southern Right Whale,1.4180045351473922,0.0008048994350247085,0.024172095581889153,0.08649373799562454,-0.07665790617465973,2,24
Southern Right Whale,1.4180045351473922,0.0008675263961777091,0.05026695877313614,0.33535850048065186,-0.3106277585029602,3,24
Southern Right Whale,1.4180045351473922,0.000884754175785929,0.056451842188835144,0.2433648705482483,-0.21826356649398804,4,24
Southern Right Whale,2.7656689342403626,0.0009083139011636376,0.036283329129219055,0.2532515227794647,-0.24062074720859528,5,24
Southern Right Whale,1.9078458049886622,0.000948856002651155,0.03722807765007019,0.17784082889556885,-0.19107262790203094,6,24
Southern Right Whale,1.8480725623582765,0.0009325031423941255,0.020483899861574173,0.11966036260128021,-0.12942545115947723,7,24
Southern Right Whale,3.9482539682539683,0.0008990758215077221,0.016945745795965195,0.10098183155059814,-0.08298473805189133,8,24
Southern Right Whale,2.5244444444444443,0.0009246756671927869,0.014655801467597485,0.113986074924469,-0.09868742525577545,9,24
Southern Right Whale,2.394149659863946,0.0009110139799304307,0.0447537936270237,0.29569536447525024,-0.25522416830062866,10,24
Southern Right Whale,2.1082086167800456,0.0009316799696534872,0.07475747913122177,0.3785126805305481,-0.297291100025177,11,24
Southern Right Whale,1.8222675736961451,0.0009043936152011156,0.04045242816209793,0.2128048688173294,-0.1840561479330063,12,24
Southern Right Whale,1.8222675736961451,0.000953932642005384,0.027280086651444435,0.1507302075624466,-0.16078786551952362,13,24
Southern Right Whale,1.621904761904762,0.000893351505510509,0.10133577883243561,0.3657650947570801,-0.31657594442367554,14,24
Southern Right Whale,1.7648526077097506,0.0009110234095714986,0.06502865999937057,0.3290572166442871,-0.315238356590271,15,24
Southern Right Whale,1.3359637188208617,0.0009440858848392963,0.03953908383846283,0.2371690571308136,-0.23671722412109375,16,24
Southern Right Whale,1.7648526077097506,0.000926630396861583,0.061974041163921356,0.39759600162506104,-0.34078335762023926,17,24
Southern Right Whale,1.4789115646258504,0.0009474997059442103,0.09706171602010727,0.3637489080429077,-0.3331640660762787,18,24
Southern Right Whale,1.4180045351473922,0.0010287726763635874,0.11329533904790878,0.4667108952999115,-0.27088963985443115,19,24
Southern Right Whale,1.4180045351473922,0.001161959138698876,0.1381530910730362,0.6657698154449463,-0.3053290843963623,20,24
Southern Right Whale,1.4180045351473922,0.0009242178639397025,0.1314660757780075,0.5798928737640381,-0.2911081612110138,21,24
Southern Right Whale,1.8656689342403627,0.0011695425491780043,0.10196854919195175,0.5716359615325928,-0.3338916301727295,22,24
Southern Right Whale,2.057823129251701,0.0009960734751075506,0.1495433747768402,0.8301522731781006,-0.39020347595214844,23,24
Southern Right Whale,1.4132879818594104,0.0010089535498991609,0.15934234857559204,0.7440534234046936,-0.45648249983787537,24,24
Southern Right Whale,2.3109750566893426,0.0009366819867864251,0.1393234133720398,0.7168943881988525,-0.37951311469078064,25,24
Sperm Whale,1.4180045351473922,-0.0004018689796794206,0.15093430876731873,0.7465674877166748,-0.47638294100761414,1,25
Sperm Whale,12.76204081632653,0.0008220135350711644,0.12497873604297638,0.8405088186264038,-0.6374832391738892,2,25
Sperm Whale,5.250022675736961,0.0008821631781756878,0.029342062771320343,0.514298677444458,-0.23698128759860992,3,25
Sperm Whale,2.8359637188208615,0.0007439898909069598,0.03180926293134689,0.5140988230705261,-0.27298566699028015,4,25
Sperm Whale,1.4180045351473922,0.0009811753407120705,0.03638661652803421,0.5845972299575806,-0.22616304457187653,5,25
Sperm Whale,1.4180045351473922,0.000831914076115936,0.03311669081449509,0.5571562051773071,-0.2668306529521942,6,25
Sperm Whale,2.573469387755102,0.000963896862231195,0.034879181534051895,0.6180539727210999,-0.23884785175323486,7,25
Sperm Whale,2.6859410430839,0.0008693012641742826,0.038729164749383926,0.5285988450050354,-0.30408501625061035,8,25
Sperm Whale,44.346485260770976,0.0013109258143231273,0.006719293538480997,0.3567778766155243,-0.40340033173561096,9,25
Sperm Whale,58.550385487528345,-0.0064100404269993305,0.013137285597622395,0.1344728320837021,-0.15522237122058868,10,25
Sperm Whale,1162.0983219954649,-1.522092497907579e-05,0.021578503772616386,1.08988618850708,-0.9349244236946106,11,25
Sperm Whale,0.9398639455782313,0.000787811353802681,0.11373250931501389,0.5790925621986389,-0.5619213581085205,12,25
Sperm Whale,1.0406349206349206,0.0005119635025039315,0.13487127423286438,0.6505765318870544,-0.5616627335548401,13,25
Sperm Whale,1.3289342403628117,0.0007498659542761743,0.11195690184831619,0.5723425149917603,-0.5524865984916687,14,25
Sperm Whale,1.2960997732426305,0.0010952908778563142,0.1133718192577362,0.4323088526725769,-0.5177924633026123,15,25
Sperm Whale,0.1,-0.0018937273416668177,0.07830540090799332,0.24100708961486816,-0.2549438178539276,16,25
Sperm Whale,0.3984580498866213,0.000858214043546468,0.018998034298419952,0.2992047071456909,-0.20848974585533142,17,25
Sperm Whale,17.81251700680272,0.0009001021389849484,0.032883789390325546,0.6183611154556274,-0.5117337107658386,18,25
Sperm Whale,0.7101587301587302,0.0008633694960735738,0.032235339283943176,0.2443372756242752,-0.28776130080223083,19,25
Sperm Whale,0.7101587301587302,-0.0014604221796616912,0.03253638744354248,0.22250360250473022,-0.2633174657821655,20,25
Sperm Whale,5.6718820861678,0.0009663747623562813,0.021368468180298805,0.8465599417686462,-0.8386978507041931,21,25
Sperm Whale,4.762539682539683,0.0009561605402268469,0.01985355280339718,0.5980497002601624,-0.7263911366462708,22,25
Sperm Whale,4.762539682539683,0.0009656438487581909,0.016360675916075706,0.5728751420974731,-0.6280650496482849,23,25
Sperm Whale,43.96235827664399,-0.005578969605267048,0.05358779802918434,0.8122888207435608,-0.9636822938919067,24,25
Sperm Whale,1260.0,-1.5581825209665112e-05,0.05193937197327614,0.97458416223526,-0.9713772535324097,25,25
Sperm Whale,95.61587301587302,-0.006331856362521648,0.04705335944890976,0.4782959520816803,-0.4394260346889496,26,25
Sperm Whale,20.032244897959185,0.0011701140319928527,0.035429712384939194,0.45919129252433777,-0.48880627751350403,27,25
Sperm Whale,2.8359637188208615,0.0013763579772785306,0.12451417744159698,0.544122040271759,-0.6429029703140259,28,25
Sperm Whale,2.8312925170068026,0.0009239758364856243,0.027983570471405983,0.4292696714401245,-0.43059518933296204,29,25
Sperm Whale,2.8312925170068026,0.0009209307609125972,0.03437263146042824,0.43059903383255005,-0.5107008814811707,30,25
Sperm Whale,2.5594104308390024,0.0008318662294186652,0.025023290887475014,0.42937973141670227,-0.4162024259567261,31,25
Sperm Whale,2.5594104308390024,0.0008402330568060279,0.028919244185090065,0.47460052371025085,-0.6437835693359375,32,25
Sperm Whale,2.5594104308390024,0.000836881110444665,0.027885084971785545,0.6889433860778809,-0.5055512189865112,33,25
Sperm Whale,2.7656689342403626,0.000833202910143882,0.035122718662023544,0.7759218215942383,-0.7029340863227844,34,25
Sperm Whale,2.732834467120181,0.0008332057041116059,0.027470404282212257,0.2683870494365692,-0.3799554109573364,35,25
Sperm Whale,1.6734693877551021,0.0009172931895591319,0.027276931330561638,0.21920984983444214,-0.3378501832485199,36,25
Sperm Whale,1.6594104308390023,0.0009113517007790506,0.03504272177815437,0.4719904661178589,-0.6680744290351868,37,25
Sperm Whale,1.4109750566893424,0.0009190226555801928,0.03618176281452179,0.5084170699119568,-1.010633111000061,38,25
Sperm Whale,1.387528344671202,0.0009219819330610335,0.03706222027540207,0.5366494655609131,-0.7968856692314148,39,25
Sperm Whale,2.826575963718821,0.0009120666654780507,0.02377806231379509,0.5319839715957642,-0.5568655133247375,40,25
Sperm Whale,1.4203174603174604,0.0009599754121154547,0.022766798734664917,0.5381775498390198,-0.5133412480354309,41,25
Sperm Whale,3.0,0.0009750684257596731,0.025342566892504692,0.35922399163246155,-0.3352428376674652,42,25
Sperm Whale,1.7061224489795919,0.0009547594236209989,0.02224942483007908,0.4469382166862488,-0.2803831994533539,43,25
Sperm Whale,1.2820408163265307,0.0009602315840311348,0.027018025517463684,0.5165415406227112,-0.5648685693740845,44,25
Sperm Whale,28.627120181405896,0.00021341157844290137,0.003340821946039796,0.038221441209316254,-0.04030563309788704,45,25
Sperm Whale,29.406303854875283,0.0002127280313288793,0.00398216163739562,0.03557442128658295,-0.04912092164158821,46,25
Sperm Whale,89.18943310657596,-0.007086800877004862,0.09676674753427505,0.486038476228714,-0.5460803508758545,47,25
Sperm Whale,17.81251700680272,0.0008836300694383681,0.03115847520530224,0.6490241885185242,-0.5926095247268677,48,25
Sperm Whale,17.81251700680272,0.0008844065596349537,0.03166588768362999,0.6568315625190735,-0.6118921041488647,49,25
Sperm Whale,17.81251700680272,0.0008799957577139139,0.027489671483635902,0.5025625824928284,-0.5129342079162598,50,25
Sperm Whale,17.81251700680272,0.0008763768710196018,0.032438233494758606,0.5357906222343445,-0.5774760246276855,51,25
Sperm Whale,0.9453061224489796,0.0008886847062967718,0.09860992431640625,0.5346909761428833,-0.4575134217739105,52,25
Sperm Whale,1.1309750566893424,0.0006452112575061619,0.10457286983728409,0.4263572692871094,-0.4809040129184723,53,25
Sperm Whale,1.0482086167800453,0.0009771978948265314,0.06546662747859955,0.3285932242870331,-0.32635262608528137,54,25
Sperm Whale,0.6031292517006803,-0.004167933948338032,0.06374192237854004,0.29112759232521057,-0.24234160780906677,55,25
Sperm Whale,0.8531519274376417,0.0010565521661192179,0.05381419509649277,0.40105193853378296,-0.6299545168876648,56,25
Sperm Whale,0.16394557823129252,0.0001703849993646145,0.06355052441358566,0.24411144852638245,-0.2521094083786011,57,25
Sperm Whale,0.16394557823129252,0.001201057224534452,0.1058693528175354,0.3959961235523224,-0.3950498104095459,58,25
Sperm Whale,1.7361451247165534,-0.0023140101693570614,0.04670845344662666,0.6317737102508545,-0.6481307744979858,59,25
Sperm Whale,1.4847165532879818,-0.0023013674654066563,0.04261113703250885,0.5657375454902649,-0.5526772737503052,60,25
Sperm Whale,67.51206349206349,-0.0023037646897137165,0.04022981598973274,0.6278551816940308,-0.6450013518333435,61,25
Sperm Whale,9.993197278911564,-0.002256244421005249,0.037113238126039505,0.5651080012321472,-0.5886522531509399,62,25
Sperm Whale,8.173061224489796,-0.0022559480275958776,0.03749106824398041,0.5382858514785767,-0.5785444378852844,63,25
Sperm Whale,8.3437641723356,-0.002197304740548134,0.044106997549533844,0.5484505891799927,-0.5769802331924438,64,25
Sperm Whale,5.427256235827665,-0.002250626217573881,0.043772246688604355,0.5209735631942749,-0.565017819404602,65,25
Sperm Whale,7.4242630385487525,-0.002255139173939824,0.047536008059978485,0.6028194427490234,-0.6220320463180542,66,25
Sperm Whale,6.100680272108844,-0.002102183410897851,0.03139032796025276,0.4736531674861908,-0.530885636806488,67,25
Sperm Whale,8.215102040816326,-0.002106622327119112,0.03692789003252983,0.5714756846427917,-0.5927122235298157,68,25
Sperm Whale,7.6459410430839005,-0.0020964546129107475,0.0308347400277853,0.43262210488319397,-0.4295097887516022,69,25
Sperm Whale,8.524943310657596,-0.00209861365146935,0.03177093341946602,0.5685620903968811,-0.530643880367279,70,25
Sperm Whale,1.1592743764172335,0.0014935615472495556,0.012236544862389565,0.1668863296508789,-0.11700841784477234,71,25
Sperm Whale,0.628344671201814,0.0014715053839609027,0.015059561468660831,0.1576407253742218,-0.1561173051595688,72,25
Sperm Whale,1.2089342403628118,0.0013084454694762826,0.013178694061934948,0.3177684247493744,-0.34903624653816223,73,25
Sperm Whale,1220.1006802721088,-1.351738774246769e-05,0.08579141646623611,1.032047986984253,-1.0980225801467896,74,25
Sperm Whale,1179.21537414966,-1.5040981452330016e-05,0.032819170504808426,1.0464222431182861,-1.0808218717575073,75,25
